,Idade,Sexo,Tipo de Assinatura,Valor,Modalidade,Cidade de Entrega,Nome do Bairro,Número Exemplares,Número Exemplares Entregues,Quantidade Parcelas Contrato,Data de Validade Inicial,Data de Validade Final,Número Exemplares a Entregar
6705,69,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Residencial Damha,261,6,12,26/03/2024 ,25/03/2025 ,255
6706,61,M,Impressa,417.25,Trimestral,Potirendaba,A DEFINIR,65,6,2,26/03/2024 ,24/06/2024 ,59
6707,67,F,Digital,1251.75,Anual,São José do Rio Preto,A IDENTIFICAR (IMPORTADO),261,6,1,26/03/2024 ,25/03/2025 ,255
6708,56,M,Impressa,1669.0,Anual,José Bonifácio,ACLIMAÇÃO,261,6,3,26/03/2024 ,25/03/2025 ,255
6709,73,M,Combo,390.0,Semestral,Guaraci,A DEFINIR,73,4,6,26/03/2024 ,10/09/2024 ,69
6710,77,F,Impressa,1669.0,Anual,São José do Rio Preto,Conjunto Habitacional Cristo Rei,261,5,10,27/03/2024 ,26/03/2025 ,256
6711,81,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Novo Mundo,261,5,12,27/03/2024 ,26/03/2025 ,256
6712,85,F,Impressa,1669.0,Anual,São José do Rio Preto,Vila Maceno,261,5,10,27/03/2024 ,26/03/2025 ,256
6713,53,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Municipal,261,5,1,27/03/2024 ,26/03/2025 ,256
6714,70,F,Impressa,1669.0,Anual,São José do Rio Preto,Vila Imperial,261,5,10,27/03/2024 ,26/03/2025 ,256
6715,56,F,Impressa,1669.0,Anual,Catanduva,Centro,261,5,12,27/03/2024 ,26/03/2025 ,256
6716,42,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Residencial Comendador Mancor Daud,261,5,10,27/03/2024 ,26/03/2025 ,256
6717,86,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,5,10,27/03/2024 ,26/03/2025 ,256
6718,86,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Europa,261,5,12,27/03/2024 ,26/03/2025 ,256
6719,53,F,Impressa,1669.0,Anual,São José do Rio Preto,Bosque da Felicidade,261,5,10,27/03/2024 ,26/03/2025 ,256
6720,56,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Palmeiras,261,5,10,27/03/2024 ,26/03/2025 ,256
6721,56,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Palmeiras,261,5,12,27/03/2024 ,26/03/2025 ,256
6722,44,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Palmeiras,261,5,10,27/03/2024 ,26/03/2025 ,256
